Date/Time,Environment:Outdoor Dry Bulb [C](Hourly),Environment:Wind Speed [m/s](Hourly),LOWER_ZONE:Zone Total Internal Total Heat Gain [J](Hourly),UPPER_ZONE:Zone Total Internal Total Heat Gain [J](Hourly),LOWER_ZONE:Zone People Number Of Occupants [](Hourly),LOWER_ZONE:Zone People Total Heat Gain [J](Hourly),LOWER_ZONE:Zone Lights Electric Consumption [J](Hourly),LOWER_ZONE:Zone Lights Total Heat Gain [J](Hourly),LOWER_ZONE:Zone Electric Equipment Electric Consumption [J](Hourly),LOWER_ZONE:Zone Electric Equipment Total Heat Gain [J](Hourly),LOWER_ZONE:Zone Transmitted Solar Energy[J](Hourly),UPPER_ZONE:Zone Transmitted Solar Energy[J](Hourly),LOWER_ZONE:Zone Mean Air Temperature [C](Hourly),LOWER_ZONE:Zone Operative Temperature [C](Hourly),LOWER_ZONE:Zone Air Balance Surface Convection Rate [W](Hourly),UPPER_ZONE:Zone Mean Air Temperature [C](Hourly),UPPER_ZONE:Zone Operative Temperature [C](Hourly),UPPER_ZONE:Zone Air Balance Surface Convection Rate [W](Hourly),LOWER_ZONE:Zone Infiltration Air Change Rate [ach](Hourly),UPPER_ZONE:Zone Infiltration Air Change Rate [ach](Hourly),LOWER_ZONE:Zone Ventilation Total Heat Loss [J](Hourly),LOWER_ZONE:Zone Ventilation Total Heat Gain [J](Hourly),LOWER_ZONE:Zone Ventilation Air Change Rate [ach](Hourly),LOWER_ZONE:Zone/Sys Sensible Heating Energy [J](Hourly),LOWER_ZONE:Zone/Sys Sensible Cooling Energy [J](Hourly),UPPER_ZONE:Zone/Sys Sensible Heating Energy [J](Hourly),UPPER_ZONE:Zone/Sys Sensible Cooling Energy [J](Hourly),PV_SURFACE:PV Generator DC Energy [J](Hourly),WT1:Wind Turbine Electric Energy Produced [J](Hourly),WT2:Wind Turbine Electric Energy Produced [J](Hourly) 
 08/04  18:00:00,16.375,3.9125,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,4047736.089,1656626.182,24,24.32552666,105.7785186,23.26909251,23.62845725,130.1528153,0.513098302,0.5119418,1590017.698,0,0.769621314,0,4490961.354,0,0,861000.5798,0,0
 08/04  19:00:00,16,3.475,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,877504.5186,852527.1032,23.71596971,23.74186889,6.098647197,22.94512203,23.21238608,84.02794801,0.513651588,0.512388662,1741756.297,0,1.53694444,0,2858945.421,0,0,52746.84052,0,0
 08/04  20:00:00,16,2.7875,0,0,0,0,0,0,0,0,0,0,22.67081563,22.84844046,58.09808489,22.1067821,22.40628208,89.45717664,0.511732958,0.510829291,0,0,0,0,0,0,0,0,0,0
 08/04  21:00:00,14.75,2.2875,0,0,0,0,0,0,0,0,0,0,21.84004256,22.22363898,185.3168256,21.63473223,21.98497371,105.5675683,0.512279611,0.511989925,0,0,0,0,0,0,0,0,0,0
 08/04  22:00:00,14,0.7875,0,0,0,0,0,0,0,0,0,0,21.39622955,21.82574769,229.0365889,21.23050973,21.61266514,125.4483183,0.512857311,0.512618603,0,0,0,0,0,0,0,0,0,0
 08/04  23:00:00,13.375,1.3125,0,0,0,0,0,0,0,0,0,0,21.11728055,21.55500574,232.3149242,20.94695562,21.33582079,125.2321325,0.513462703,0.513205371,0,0,0,0,0,0,0,0,0,0
 08/04  24:00:00,13,2.4125,0,0,0,0,0,0,0,0,0,0,20.82812454,21.28222901,246.4440251,20.64725618,21.05170999,133.861295,0.513631711,0.513349576,0,0,0,0,0,0,0,0,0,0
 08/05  01:00:00,13,0.975,0,0,0,0,0,0,0,0,0,0,20.67279196,21.12291131,245.4960965,20.50092739,20.90049569,134.2366794,0.513414132,0.513144071,0,0,0,0,0,0,0,0,0,0
 08/05  02:00:00,13.625,0,0,0,0,0,0,0,0,0,0,0,20.62034433,21.04872121,232.822042,20.46721543,20.84477685,127.2681037,0.512255813,0.512016776,0,0,0,0,0,0,0,0,0,0
 08/05  03:00:00,13.375,0.9375,0,0,0,0,0,0,0,0,0,0,20.52296851,20.94066295,219.2379045,20.35964186,20.72902868,118.1310793,0.512490336,0.512232037,0,0,0,0,0,0,0,0,0,0
 08/05  04:00:00,13,0.5625,0,0,0,0,0,0,0,0,0,0,20.32606008,20.7624218,235.2798312,20.1611289,20.54714228,128.4504561,0.512756312,0.512494146,0,0,0,0,0,0,0,0,0,0
 08/05  05:00:00,14.25,2.25,0,0,0,0,0,0,0,0,0,0,20.36274997,20.76158365,213.9681557,20.2127572,20.56414365,117.1135168,0.510662469,0.510426812,0,0,0,0,0,0,0,0,0,0
 08/05  06:00:00,15,3.6,0,0,0,0,0,0,0,0,148755.3229,208899.5252,21.03556801,21.19120755,44.95526571,20.38979437,20.72173077,108.047352,0.510602937,0.509502753,0,0,0,576233.9069,0,0,0,98643.9151,0,0
 08/05  07:00:00,15.625,2.975,0,0,0,0,0,0,0,0,662510.0476,916793.1589,21,21.2890875,121.2310539,20.76619114,21.09055441,111.4367432,0.509310747,0.508923409,0,0,0,191766.4395,0,0,0,695279.3146,0,0
 08/05  08:00:00,16.625,2.6,0,0,0,0,0,0,0,0,1094729.926,1450922.802,21.13049905,21.48175639,166.8590202,21.24913076,21.54205135,101.1343493,0.50779198,0.508016175,0,0,0,0,0,0,0,1495292.477,0,0
 08/05  09:00:00,17.625,2.9125,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1417171.835,1884969.466,23.78274314,23.24717305,-325.5051453,21.82835374,22.12210477,108.1585572,0.510808226,0.507496712,1055665.509,0,0.766186317,0,2502938.241,0,0,2277916.005,0,0
 08/05  10:00:00,18.625,3.4125,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1649688.747,2271932.975,23.99999981,23.60515928,-220.2180405,22.47685727,22.71226934,86.99726727,0.509151187,0.506610713,1148713.934,0,0.763700843,0,3982152.833,0,0,2919347.003,0,0
 08/05  11:00:00,19.625,3.6,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1933357.087,2336355.576,24,23.76578308,-120.5934891,22.92302391,23.1259747,74.88204753,0.507403569,0.505626011,999765.6861,0,0.761079505,0,4648000.317,0,0,3447242.016,0,0
 08/05  12:00:00,21.25,4.5375,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,2111757.13,2486661.722,23.92024294,23.89084617,-31.30238337,23.41272877,23.59369507,70.35485838,0.504638631,0.503821678,1033788.123,0,2.01762013,0,4893547.009,0,0,3716064.4,10794945.78,6750000
 08/05  13:00:00,22,6.1,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,2186662.013,4408990.867,23.99997045,24.13752197,34.46929238,24.34335136,24.58828529,116.6771224,0.503441766,0.504087517,705562.6328,0,0.755137003,0,5883287.325,0,0,3647122.651,30705032.91,27000000
 08/05  14:00:00,22.625,6.3875,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1762312.409,5103911.58,24,24.25513114,99.25477727,25.60462469,25.65694738,55.90770695,0.502548102,0.505331892,480290.1663,0,0.753796552,0,6316690.206,0,0,3530781.089,34696051.68,27000000
 08/05  15:00:00,23,6.825,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1734582.638,2397549.462,24,24.21315192,77.16918381,24.77702485,24.86468855,27.04048558,0.501698458,0.50309896,371397.1601,0,0.75252213,0,6345755.003,0,0,3089206.045,40734979.92,27000000
 08/05  16:00:00,23.625,7.2,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1703791.002,2271465.063,24,24.26470163,106.1119014,24.89326651,24.9765295,28.34196034,0.500541162,0.502131875,378130.2799,0,0.750786245,0,6629768.446,0,0,2475343.559,45686411.72,27000000
 08/05  17:00:00,22.75,7.2,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1569131.456,2016694.432,24,24.24978642,99.96185813,24.79426184,24.8793026,20.44098157,0.502013335,0.503447076,563095.6525,0,0.752994429,0,6355527.932,0,0,1731605.641,45834047.39,27000000
 08/05  18:00:00,21.375,7.2,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,4815121.871,1715374.991,23.94637585,24.56399435,324.7814838,24.45737136,24.65599075,64.40031748,0.504378391,0.505336377,1150944.09,0,2.269581111,0,6022947.692,0,0,887493.9017,46047400.58,27000000
 08/05  19:00:00,19.75,7.825,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1024212.926,982004.2982,23.99673689,24.05831485,45.71559539,24.18619741,24.22176876,-7.831289912,0.507467293,0.507852578,982816.8986,0,0.761175088,0,5240063.355,0,0,51231.55849,53457521.84,27000000
 08/05  20:00:00,18.375,7.2625,0,0,0,0,0,0,0,0,0,0,22.97880818,23.15875272,57.61208887,22.83062456,23.07073937,57.41320675,0.507987244,0.507800022,0,0,0,0,0,0,0,0,47055333.26,27000000
 08/05  21:00:00,18,5.075,0,0,0,0,0,0,0,0,0,0,22.43639596,22.7220599,128.3630863,22.4569105,22.72010819,72.01444634,0.507535503,0.507626272,0,0,0,0,0,0,0,0,16595458,13500000
 08/05  22:00:00,17.375,5.4125,0,0,0,0,0,0,0,0,0,0,22.17541853,22.47455072,135.0195545,22.16255217,22.43524242,73.48629238,0.508251096,0.508272107,0,0,0,0,0,0,0,0,22447529.93,20250000
 08/05  23:00:00,16.375,6.2,0,0,0,0,0,0,0,0,0,0,21.83634791,22.17042506,157.1697326,21.78913747,22.09299646,85.70643387,0.509440558,0.509394813,0,0,0,0,0,0,0,0,32662697.45,27000000
 08/05  24:00:00,15.375,5.2,0,0,0,0,0,0,0,0,0,0,21.51344938,21.88207664,181.0987353,21.44244426,21.77593275,98.9078484,0.510642429,0.510550775,0,0,0,0,0,0,0,0,19782836.42,20250000
 08/06  01:00:00,14.375,6.225,0,0,0,0,0,0,0,0,0,0,21.18921032,21.58913378,202.4121633,21.09477682,21.45539848,109.9163212,0.511890506,0.511755075,0,0,0,0,0,0,0,0,33403690.37,27000000
 08/06  02:00:00,14,6.2625,0,0,0,0,0,0,0,0,0,0,20.93420549,21.35220058,218.7584984,20.82815648,21.20400936,120.0047914,0.512115587,0.511958123,0,0,0,0,0,0,0,0,33839213.37,27000000
 08/06  03:00:00,14,5.0125,0,0,0,0,0,0,0,0,0,0,20.80594641,21.21863516,216.4738521,20.70063442,21.06976499,118.5882621,0.511875522,0.511718346,0,0,0,0,0,0,0,0,17601456.74,13500000
 08/06  04:00:00,13.375,1.725,0,0,0,0,0,0,0,0,0,0,20.63065701,21.05587371,224.20056,20.52829831,20.90667267,123.3601628,0.512640418,0.512487512,0,0,0,0,0,0,0,0,0,0
 08/06  05:00:00,12.375,0,0,0,0,0,0,0,0,0,0,0,20.36985501,20.82587077,246.4602168,20.26818598,20.67116367,134.7352101,0.513902129,0.513749602,0,0,0,0,0,0,0,0,0,0
 08/06  06:00:00,13.25,1.9375,0,0,0,0,0,0,0,0,147912.6176,207665.8355,21.03883476,21.20822231,47.7483318,20.27261134,20.67266112,140.4124137,0.513678529,0.512364114,0,0,0,707744.931,0,0,0,96747.45657,0,0
 08/06  07:00:00,14.625,2.7875,0,0,0,0,0,0,0,0,670016.0212,930038.6091,21.00000001,21.32165129,141.0320743,20.75188814,21.11469102,128.4034078,0.511090347,0.510682018,0,0,0,240709.0409,0,0,0,694165.1573,0,0
 08/06  08:00:00,15.625,1.9125,0,0,0,0,0,0,0,0,1108791.276,1477096.597,21.0800722,21.47332583,193.350532,21.19839002,21.53304618,118.1537865,0.509432038,0.509660002,0,0,0,1814.347426,0,0,0,1476480.265,0,0
 08/06  09:00:00,16.625,1.875,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1477854.009,1989268.989,23.7531127,23.24305326,-316.7676066,21.77980531,22.11654874,126.8894115,0.512455078,0.509099563,1386037.081,0,0.768656511,0,2224138.173,0,0,2214968.999,0,0
 08/06  10:00:00,17.625,2.4125,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1849542.493,2597688.311,23.99999985,23.59269822,-231.9204581,22.4761169,22.75920686,108.098833,0.510883969,0.508363329,1392972.815,0,0.766299928,0,3638508.841,0,0,2779421.371,0,0
 08/06  11:00:00,18.625,2.2875,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,2193308.354,2810475.68,24,23.78537509,-119.4545466,23.018378,23.26806117,96.30186597,0.509114186,0.507550523,1278987.844,0,0.763645343,0,4355000.676,0,0,3284964.666,0,0
 08/06  12:00:00,19.625,2.725,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,2259471.562,2752542.768,23.91118922,23.88210599,-41.05963102,23.40314714,23.62857767,85.01431801,0.507340321,0.506580198,1369312.034,0,1.604094725,0,4376742.237,0,0,3596956.184,0,0
 08/06  13:00:00,20.625,5.35,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,2238310.368,4534289.088,23.99554526,24.11408686,19.53525279,24.1755952,24.49991748,146.0611934,0.505876486,0.506268227,867029.334,0,0.758788958,0,5478445.484,0,0,3552402.157,20423138.48,13500000
 08/06  14:00:00,21,6.075,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1808996.036,5175790.474,23.99999999,24.23254577,81.81625979,25.48107851,25.59683008,81.77292576,0.505295242,0.507906749,850079.9497,0,0.757917122,0,5781405.877,0,0,3507041.746,30358704.06,27000000
 08/06  15:00:00,21,6.325,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1753400.316,2427883.098,23.93426381,24.14382132,64.80177285,24.53517354,24.72078359,54.57516802,0.505069303,0.506195686,1188711.714,0,2.017869196,0,5168022.537,0,0,3064524.405,33958076.16,27000000
 08/06  16:00:00,20.375,6.075,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1739582.967,2339173.07,23.99999037,24.18042758,51.94489162,24.38878361,24.60124575,63.81535945,0.506115375,0.506857584,836040.749,0,0.759147281,0,5380798.749,0,0,2437608.461,30420808.65,27000000
 08/06  17:00:00,19.375,5.7,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1546347.207,2003548.225,23.99999999,24.13606541,24.87556957,24.09325689,24.33442839,71.65399986,0.507819508,0.508088282,1104762.241,0,0.761703393,0,5099807.943,0,0,1720761.387,25148035.21,27000000
 08/06  18:00:00,18.375,6.6375,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,5051366.514,1781121.856,24,24.51247773,237.7220506,23.84036962,24.15859966,110.6584997,0.509580959,0.509433237,1215546.512,0,0.76434548,0,5569489.262,0,0,894719.7827,38667613.98,27000000
 08/06  19:00:00,17.375,5.575,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1042372.192,998852.0533,23.23149205,23.54510469,195.7198455,23.55807744,23.74402325,46.41147702,0.510357583,0.510983921,1624599.422,0,4.56148463,359184.9566,2191166.347,0,0,51567.40034,24709232.7,20250000
 08/06  20:00:00,16.375,4.6,0,0,0,0,0,0,0,0,0,0,22.78320843,23.09230926,126.6882023,22.59731436,22.92643487,94.55165195,0.511128897,0.510880318,0,0,0,0,0,0,0,0,13354458.12,0
 08/06  21:00:00,15.375,4.9125,0,0,0,0,0,0,0,0,0,0,22.17049782,22.55548383,192.2649418,22.10205351,22.45429045,105.0484334,0.511768679,0.511706523,0,0,0,0,0,0,0,0,16353323.46,13500000
 08/06  22:00:00,14.375,1.9125,0,0,0,0,0,0,0,0,0,0,21.75132942,22.1722612,219.043214,21.67372465,22.05343031,120.9986596,0.512842818,0.512751793,0,0,0,0,0,0,0,0,0,0
 08/06  23:00:00,14,3.1875,0,0,0,0,0,0,0,0,0,0,21.43200908,21.86346134,227.9444605,21.34497725,21.73180371,123.9759997,0.512950747,0.512835467,0,0,0,0,0,0,0,0,4583120.524,6750000
 08/06  24:00:00,14.625,3.5375,0,0,0,0,0,0,0,0,0,0,21.29530625,21.70828978,219.4312255,21.20357468,21.57421044,121.3629889,0.511592196,0.511464327,0,0,0,0,0,0,0,0,3093564.738,0
 08/07  01:00:00,14.375,2.6,0,0,0,0,0,0,0,0,0,0,21.17370941,21.57368587,205.4134745,21.0779098,21.43563089,111.8328413,0.511825571,0.511687772,0,0,0,0,0,0,0,0,0,0
 08/07  02:00:00,14,2.2875,0,0,0,0,0,0,0,0,0,0,20.94863555,21.36603881,220.0963878,20.84756105,21.21978222,120.7345849,0.512101495,0.511952699,0,0,0,0,0,0,0,0,0,0
 08/07  03:00:00,13.0625,1.9125,0,0,0,0,0,0,0,0,0,0,20.71302723,21.14893228,229.6347751,20.5976663,20.98645577,124.9013582,0.513331758,0.513156576,0,0,0,0,0,0,0,0,0,0
 08/07  04:00:00,11.5625,1.6125,0,0,0,0,0,0,0,0,0,0,20.32428032,20.80958686,265.0571106,20.18842705,20.62115197,144.1137315,0.515315414,0.515102823,0,0,0,0,0,0,0,0,0,0
 08/07  05:00:00,11.625,1.5,0,0,0,0,0,0,0,0,0,0,20.09642937,20.59199745,280.3195926,19.95721695,20.39819214,153.8760454,0.514813725,0.514594899,0,0,0,0,0,0,0,0,0,0
 08/07  06:00:00,12,1.875,0,0,0,0,0,0,0,0,122162.1784,177232.895,21.03570073,21.13217531,-2.041325725,19.97349596,20.40685271,151.0661937,0.515917042,0.514079097,0,0,0,1037066.682,0,0,0,89276.97833,0,0
 08/07  07:00:00,14.5,0.7875,0,0,0,0,0,0,0,0,676866.6696,946090.5089,21.00348763,21.29408749,117.6310736,20.54416104,20.93277619,146.9295379,0.511357318,0.510581036,0,0,0,350247.3966,0,0,0,658429.8899,0,0
 08/07  08:00:00,16.625,1.3125,0,0,0,0,0,0,0,0,1172719.875,1590184.352,21.2099556,21.57171015,174.1498726,21.34352462,21.6436298,105.1073023,0.507987029,0.508241317,0,0,0,0,0,0,0,1427239.215,0,0
 08/07  09:00:00,17.625,2.1,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1517696.434,2062009.479,23.80001958,23.29678561,-302.1998265,21.9563767,22.25800217,112.7568441,0.510856866,0.507748509,959891.2641,0,0.766259275,0,2607277.043,0,0,2168864.8,0,0
 08/07  10:00:00,18.625,2.4125,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1819832.474,2541413.985,23.99999981,23.61930052,-209.8930677,22.65133324,22.89471773,92.04934391,0.509184389,0.506971179,1033216.983,0,0.763750644,0,4018641.647,0,0,2809195.703,0,0
 08/07  11:00:00,20.25,2.9125,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,2117929.026,2673800.483,24,23.82416626,-94.78600018,23.22784379,23.42866632,78.68705654,0.50633101,0.505087296,865788.0094,0,0.759470722,0,4923099.126,0,0,3334317.969,0,0
 08/07  12:00:00,22.875,3.4125,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,2352838.483,2976297.977,24,24.05016821,6.907038071,24.07326304,24.1796222,53.41170067,0.501840627,0.502026691,413078.0305,0,0.752735376,0,6055362.917,0,0,3496912.172,0,0
 08/07  13:00:00,25.875,3.9125,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,2202465.002,4411711.568,24,24.2885714,114.7268826,25.16973384,25.29836073,75.3056745,0.496964255,0.498979536,18596.79662,127749.311,0.745421066,0,7302227.688,0,0,3531121.169,0,0
 08/07  14:00:00,27,5.1,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,2046708.946,5355546.614,24,24.48062372,239.1624208,26.6663618,26.64075246,1.992247946,0.495272307,0.49977468,0,433636.5457,0.742883231,0,8068452.878,0,0,3292986.219,17935152.19,13500000
 08/07  15:00:00,27,6.0125,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1939101.261,2732118.351,24,24.43426536,214.4025619,25.90725305,25.86341709,-16.88161825,0.494956876,0.498196763,0,356432.6831,0.7424101,0,7978760.982,0,0,2903811.841,28774002.18,27000000
 08/07  16:00:00,26.375,5.8875,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1746277.196,2362868.422,24,24.42836501,210.5625442,25.81243356,25.77255707,-16.19425622,0.495942977,0.499028495,8127.273546,93871.3468,0.743889201,0,7788523.456,0,0,2375544.608,27104270.35,27000000
 08/07  17:00:00,24.75,5.0125,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1512583.651,2031901.35,24,24.37465228,175.2553093,25.50428949,25.50537123,-3.422907174,0.498673056,0.501278195,111065.5738,0,0.747984181,0,7200359.464,0,0,1654586.549,16969311.09,13500000
 08/07  18:00:00,23.375,4.9125,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,4403699.78,1698740.479,24,24.66824907,368.5712514,25.1244693,25.24550189,35.40419062,0.500997446,0.502982993,302035.4182,0,0.751470648,0,7502617.522,0,0,881840.7128,15907834.61,13500000
 08/07  19:00:00,21.75,4.7875,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,962631.9459,929495.2877,23.89933935,24.22326894,177.4684467,24.90241518,24.87126827,-18.50552783,0.503924032,0.505696339,538767.2774,0,3.271291363,0,5243654.888,0,0,52968.7084,14794963.61,6750000
 08/07  20:00:00,19.75,3.6625,0,0,0,0,0,0,0,0,0,0,22.15828796,22.93761569,420.249657,23.58338513,23.76193406,30.2906987,0.504425273,0.506918537,35278.57261,0,3.770619285,0,0,0,0,0,2546007.768,0
 08/07  21:00:00,18.375,3.1,0,0,0,0,0,0,0,0,0,0,22.93077468,23.24474937,154.3748913,23.03993406,23.29681254,66.54486484,0.507775999,0.508022917,0,0,0,0,0,0,0,0,0,0
 08/07  22:00:00,16.75,2.7875,0,0,0,0,0,0,0,0,0,0,22.55824061,22.89112407,154.7024125,22.54181677,22.84473682,84.62463338,0.509977072,0.509994597,0,0,0,0,0,0,0,0,0,0
 08/07  23:00:00,16,2.2875,0,0,0,0,0,0,0,0,0,0,22.14945438,22.52239632,187.1280582,22.12387292,22.45961667,103.6209086,0.510605646,0.510598813,0,0,0,0,0,0,0,0,0,0
 08/07  24:00:00,15.375,2.1,0,0,0,0,0,0,0,0,0,0,21.88775034,22.2708376,192.5461905,21.84333993,22.18749371,105.5644563,0.511268495,0.511223855,0,0,0,0,0,0,0,0,0,0
 08/08  01:00:00,15,1.725,0,0,0,0,0,0,0,0,0,0,21.62125033,22.02026445,206.4621402,21.56687793,21.92384608,113.8953689,0.511477708,0.51141263,0,0,0,0,0,0,0,0,0,0
 08/08  02:00:00,13.75,0.5625,0,0,0,0,0,0,0,0,0,0,21.32020915,21.74541309,220.3317117,21.24647099,21.62648956,120.4047822,0.513192372,0.513091441,0,0,0,0,0,0,0,0,0,0
 08/08  03:00:00,14.875,1.625,0,0,0,0,0,0,0,0,0,0,21.18790943,21.60210355,225.3751866,21.12211849,21.48962398,125.0588479,0.510961242,0.510873273,0,0,0,0,0,0,0,0,0,0
 08/08  04:00:00,14.125,2.2875,0,0,0,0,0,0,0,0,0,0,21.11582976,21.5081829,195.0992895,21.01878177,21.3707153,104.9006235,0.512170949,0.512027684,0,0,0,0,0,0,0,0,0,0
 08/08  05:00:00,12.375,2.1,0,0,0,0,0,0,0,0,0,0,20.62660053,21.09412478,251.8569354,20.50768695,20.92556379,137.4870098,0.514412639,0.514229989,0,0,0,0,0,0,0,0,0,0
 08/08  06:00:00,12,1.725,0,0,0,0,0,0,0,0,130756.8717,182751.939,21.00576009,21.26687765,102.7117504,20.33997453,20.77924061,152.4942693,0.515846929,0.51470101,0,0,0,696828.7142,0,0,0,87770.65166,0,0
 08/08  07:00:00,15.125,0.5625,0,0,0,0,0,0,0,0,633540.0957,875923.3851,21.06827894,21.43663834,179.1059105,20.90088018,21.28313247,144.8611838,0.510336924,0.510063736,0,0,0,136566.3281,0,0,0,670058.3352,0,0
 08/08  08:00:00,18.25,0.9375,0,0,0,0,0,0,0,0,1105864.807,1475269.301,21.63924718,21.95421274,148.5725716,21.83696441,22.0969627,89.9138067,0.505898228,0.506258146,0,0,0,0,0,0,0,1469302.195,0,0
 08/08  09:00:00,20.25,1.875,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1412210.7,1880697.405,23.89924867,23.50396564,-212.3504633,22.5773414,22.80628349,84.16027514,0.506475693,0.504276706,404362.2477,0,0.759687739,0,3966060.422,0,0,2266893.146,0,0
 08/08  10:00:00,22.25,2.1,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1615424.727,2218154.946,23.99999894,23.79431355,-98.12773592,23.43263473,23.55104227,47.81914816,0.502992416,0.502090909,197887.9264,0,0.754463,0,5495550.826,0,0,2910519.78,0,0
 08/08  11:00:00,24.875,2.725,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1938674.129,2357214.412,24,24.03788917,7.328775575,24.23714452,24.26057043,19.08912593,0.498472387,0.4988897,67784.15152,0,0.747683187,0,6631567.492,0,0,3416368.574,0,0
 08/08  12:00:00,26.625,2.7875,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,2116657.405,2512891.966,24,24.22900124,91.4165399,24.9185012,24.88110957,-11.59407633,0.495455097,0.497009088,130371.1719,0,0.743157405,0,7430881.879,0,0,3672469.3,0,0
 08/08  13:00:00,27,2.9125,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,2146671.429,4313034.994,24,24.42006325,194.1255945,25.70664341,25.79229818,49.99061556,0.495241644,0.498149259,0,793445.2989,0.742837237,0,7906455.147,0,0,3605509.44,0,0
 08/08  14:00:00,28.25,3.725,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1925080.683,5267844.507,24,24.58553818,316.3222954,27.08555255,27.03505659,-9.242363553,0.493277068,0.498460098,0,815721.776,0.739890473,0,8696153.377,0,0,3401754.662,0,0
 08/08  15:00:00,30.25,4.1,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1870664.703,2610158.395,24,24.57696174,323.4823812,26.51806951,26.3920181,-46.30949179,0.489677058,0.493867645,0,971696.9257,0.734490641,0,9274714.647,0,0,2982357.477,0,0
 08/08  16:00:00,29.75,5.725,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1790256.292,2514490.593,24,24.61391342,352.7388574,26.74804609,26.59460168,-59.89846865,0.490440094,0.495018824,0,730426.0794,0.735635157,0,9240619.516,0,0,2317307.776,25510688,20250000
 08/08  17:00:00,29,7.0125,7425252.693,0,5.624977137,2024991.769,2700263.536,2700263.536,2699997.387,2699997.387,1498674.373,2014534.894,24,24.58525595,330.7301341,26.54413185,26.4126811,-45.77894289,0.491484493,0.495742846,79401.37506,90852.53097,0.737201701,0,8953205.513,0,0,1635096.618,42601657.55,27000000
